URL,has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,url_length,has_hyphens,domain,subdomain_count,Phishing_TLD,label
http://www.vivcsiiaaviccai.vicsvesai.ncbhdjei.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.ncbhdjei.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.no2exp.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.no2exp.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.no9sh7.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.no9sh7.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.nsuuieds.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.nsuuieds.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.ny210y.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.ny210y.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.o8ix1j.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.o8ix1j.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.of6jh4.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.of6jh4.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.phxc3l.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.phxc3l.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.q4nb0o.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.q4nb0o.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.r7302f.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.r7302f.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.ruw0bh.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.ruw0bh.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.s4mhki.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.s4mhki.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.s6vx9m.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.s6vx9m.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.se9ijc.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.se9ijc.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.tcv93y.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.tcv93y.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.tepyl0.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.tepyl0.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.ueyjdiks.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.ueyjdiks.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.ufnj7h.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.ufnj7h.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.ugu66t.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.ugu66t.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.ui2siu.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.ui2siu.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.urgggv.shop/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.urgggv.shop,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.usytdje.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.usytdje.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.v72weu.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.v72weu.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.vhvjv7.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.vhvjv7.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.w5p6z9.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.w5p6z9.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.wa0hmg.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.wa0hmg.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.wztqb7.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.wztqb7.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.x7qbjf.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.x7qbjf.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.xg5mqq.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.xg5mqq.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.xvto6z.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.xvto6z.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.yc0xn8.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.yc0xn8.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.yqyk4k.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.yqyk4k.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.yvey51.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.yvey51.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.zf2wco.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.zf2wco.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.znrp52.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.znrp52.icu,3,0,1
http://www.vivcsiiaaviccai.vicsvesai.zobca6.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiaaviccai.vicsvesai.zobca6.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.09vz0h.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.09vz0h.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.0a67vu.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.0a67vu.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.0bj313.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.0bj313.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.0rv6h8.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.0rv6h8.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.0tgbq4.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.0tgbq4.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.15tf68.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.15tf68.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.1bmro5.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.1bmro5.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.1iui33.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.1iui33.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.1lvvvd.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.1lvvvd.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.208e6a.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.208e6a.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.2jld0p.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.2jld0p.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.2t8hvj.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.2t8hvj.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.2zpvzm.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.2zpvzm.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.365xvn.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.365xvn.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.3ilgqj.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.3ilgqj.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.3n1jt3.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.3n1jt3.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.3wj9fr.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.3wj9fr.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.3wuhd3.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.3wuhd3.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.3xju6c.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.3xju6c.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.45ml1t.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.45ml1t.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.45v2lh.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.45v2lh.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.4awkri.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.4awkri.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.4g871x.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.4g871x.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.4lj1od.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.4lj1od.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.5e2q0e.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.5e2q0e.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.65xfer.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.65xfer.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.7ld7p9.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.7ld7p9.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.7myib6.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.7myib6.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.7n6v2v.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.7n6v2v.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.7v560g.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.7v560g.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.83y6dk.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.83y6dk.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.8jyshd.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.8jyshd.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.8p0sos.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.8p0sos.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.92rgso.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.92rgso.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.9a8k92.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.9a8k92.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.9j1a4h.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.9j1a4h.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.9p5kqm.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.9p5kqm.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.9qwfvb.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.9qwfvb.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.9u60bt.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.9u60bt.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.a7w3p7.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.a7w3p7.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.ac3ir9.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.ac3ir9.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.bd7tlz.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.bd7tlz.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.bf2o5x.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.bf2o5x.icu,3,0,1
http://www.vivcsiiacaiae.vicsvesai.bk34jd.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.bk34jd.icu,3,0,1
http://rdansxf.hyperphp.com/?i=1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rdansxf.hyperphp.com,1,0,1
http://artdfcs.hyperphp.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,artdfcs.hyperphp.com,1,0,1
http://heclaqsd.hyperphp.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,heclaqsd.hyperphp.com,1,0,1
https://informationorangewebmail.mystrikingly.com/,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10,0,0,6,1,14,13,0,0,1,403,0,13,6,122,0,0,0,0,0,0,14,0,0,0,0,11,0,0,0,informationorangewebmail.mystrikingly.com,1,0,1
http://www.vivcsiiacaiae.vicsvesai.bwlrdn.icu/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,www.vivcsiiacaiae.vicsvesai.bwlrdn.icu,3,0,1
